timestamp,open,high,low,close,volume,target
2025-12-17T19:00:00Z,4367.60009765625,4373.5,4362.39990234375,4369.2998046875,5780,1
2025-12-17T20:00:00Z,4369.2998046875,4379.0,4367.2998046875,4373.39990234375,5901,0
2025-12-17T21:00:00Z,4373.2998046875,4379.39990234375,4370.60009765625,4371.39990234375,0,0
2025-12-17T23:00:00Z,4371.5,4374.5,4366.89990234375,4371.0,2141,0
2025-12-18T00:00:00Z,4371.0,4375.10009765625,4365.39990234375,4366.89990234375,2791,0
2025-12-18T01:00:00Z,4366.89990234375,4369.2998046875,4355.2001953125,4363.2001953125,5745,1
2025-12-18T02:00:00Z,4363.5,4369.5,4361.10009765625,4364.7001953125,4399,0
2025-12-18T03:00:00Z,4364.2998046875,4368.0,4361.39990234375,4363.39990234375,2130,0
2025-12-18T04:00:00Z,4363.60009765625,4364.0,4358.5,4362.0,1988,1
2025-12-18T05:00:00Z,4361.60009765625,4367.7001953125,4360.7001953125,4363.2001953125,2775,1
2025-12-18T06:00:00Z,4363.2998046875,4366.7001953125,4360.89990234375,4364.39990234375,2291,0
2025-12-18T07:00:00Z,4364.0,4368.7001953125,4360.0,4362.60009765625,3813,0
2025-12-18T08:00:00Z,4362.5,4363.7001953125,4352.2998046875,4357.39990234375,5737,0
2025-12-18T09:00:00Z,4357.10009765625,4359.39990234375,4351.0,4353.89990234375,5481,1
2025-12-18T10:00:00Z,4353.89990234375,4359.2998046875,4353.0,4357.2998046875,4890,1
2025-12-18T11:00:00Z,4357.39990234375,4360.89990234375,4356.60009765625,4357.60009765625,4074,0
2025-12-18T12:00:00Z,4357.60009765625,4358.7998046875,4348.60009765625,4352.89990234375,5556,1
2025-12-18T13:00:00Z,4352.7001953125,4375.7001953125,4346.60009765625,4368.5,20449,0
2025-12-18T14:00:00Z,4368.39990234375,4373.7998046875,4338.0,4360.2001953125,31726,1
2025-12-18T15:00:00Z,4360.0,4373.89990234375,4356.7001953125,4370.2001953125,21455,1
2025-12-18T16:00:00Z,4370.0,4409.5,4369.60009765625,4394.60009765625,43425,0
2025-12-18T17:00:00Z,4394.60009765625,4397.7001953125,4352.60009765625,4365.10009765625,35718,0
2025-12-18T18:00:00Z,4365.39990234375,4373.7998046875,4357.60009765625,4363.5,10707,0
2025-12-18T19:00:00Z,4363.39990234375,4367.2998046875,4354.60009765625,4357.2001953125,4950,1
2025-12-18T20:00:00Z,4357.7998046875,4370.39990234375,4356.7998046875,4365.89990234375,4634,0
2025-12-18T21:00:00Z,4365.7001953125,4365.7998046875,4359.89990234375,4363.89990234375,1730,1
2025-12-18T23:00:00Z,4363.60009765625,4368.39990234375,4363.0,4366.5,0,0
2025-12-19T00:00:00Z,4366.7001953125,4367.2001953125,4355.5,4356.10009765625,2699,0
2025-12-19T01:00:00Z,4356.2001953125,4357.39990234375,4336.2998046875,4350.5,10454,0
2025-12-19T02:00:00Z,4350.7998046875,4355.2998046875,4340.60009765625,4344.2001953125,4276,1
2025-12-19T03:00:00Z,4344.0,4350.60009765625,4339.89990234375,4345.7998046875,4171,1
2025-12-19T04:00:00Z,4346.0,4351.0,4344.2998046875,4350.7998046875,1627,1
2025-12-19T05:00:00Z,4350.89990234375,4357.39990234375,4344.89990234375,4354.60009765625,2827,1
2025-12-19T06:00:00Z,4354.39990234375,4358.0,4349.7001953125,4355.10009765625,2585,0
2025-12-19T07:00:00Z,4355.0,4357.0,4349.2998046875,4350.39990234375,3719,1
2025-12-19T08:00:00Z,4350.5,4359.7001953125,4349.2001953125,4355.0,3917,1
2025-12-19T09:00:00Z,4354.60009765625,4362.39990234375,4352.7998046875,4358.60009765625,3438,0
2025-12-19T10:00:00Z,4358.39990234375,4360.89990234375,4351.2001953125,4358.0,4695,0
2025-12-19T11:00:00Z,4358.0,4359.2998046875,4355.0,4357.10009765625,2304,0
2025-12-19T12:00:00Z,4357.2998046875,4358.0,4349.7998046875,4356.0,6492,1
2025-12-19T13:00:00Z,4356.2001953125,4367.60009765625,4355.5,4360.0,12966,1
2025-12-19T14:00:00Z,4359.89990234375,4369.7998046875,4350.7001953125,4363.39990234375,17680,1
2025-12-19T15:00:00Z,4363.39990234375,4382.5,4363.39990234375,4381.2998046875,25644,1
2025-12-19T16:00:00Z,4381.2998046875,4388.0,4374.60009765625,4383.7998046875,15099,1
2025-12-19T17:00:00Z,4383.5,4389.0,4380.89990234375,4386.0,9947,0
2025-12-19T18:00:00Z,4385.89990234375,4389.0,4375.2998046875,4380.0,11577,0
2025-12-19T19:00:00Z,4380.2001953125,4382.10009765625,4376.0,4376.2001953125,3905,0
2025-12-19T20:00:00Z,4376.39990234375,4377.60009765625,4368.0,4370.2998046875,8164,1
2025-12-19T21:00:00Z,4370.60009765625,4387.2998046875,4367.7998046875,4387.2998046875,1582,0
2025-12-21T23:00:00Z,4373.2998046875,4386.2001953125,4372.7998046875,4385.2998046875,4151,1
2025-12-22T00:00:00Z,4385.2998046875,4397.10009765625,4385.2001953125,4396.5,6699,1
2025-12-22T01:00:00Z,4396.60009765625,4417.5,4391.7001953125,4415.60009765625,13574,1
2025-12-22T02:00:00Z,4415.39990234375,4421.0,4410.89990234375,4417.60009765625,6774,1
2025-12-22T03:00:00Z,4417.60009765625,4427.2998046875,4415.89990234375,4425.10009765625,5225,1
2025-12-22T04:00:00Z,4425.10009765625,4433.7001953125,4423.7001953125,4431.10009765625,5000,1
2025-12-22T05:00:00Z,4431.0,4442.7998046875,4429.60009765625,4433.5,10799,1
2025-12-22T06:00:00Z,4433.2998046875,4452.7001953125,4432.10009765625,4452.2001953125,8599,0
2025-12-22T07:00:00Z,4451.89990234375,4453.0,4442.5,4447.10009765625,6655,0
2025-12-22T08:00:00Z,4446.89990234375,4448.0,4439.10009765625,4441.2998046875,6614,1
2025-12-22T09:00:00Z,4441.5,4448.5,4441.0,4444.39990234375,4504,0
2025-12-22T10:00:00Z,4444.60009765625,4449.60009765625,4439.60009765625,4442.2001953125,6090,1
2025-12-22T11:00:00Z,4442.39990234375,4445.7001953125,4439.7001953125,4443.7998046875,4127,1
2025-12-22T12:00:00Z,4443.7001953125,4449.89990234375,4439.5,4449.5,6677,1
2025-12-22T13:00:00Z,4449.5,4462.2998046875,4445.89990234375,4458.2001953125,17112,0
2025-12-22T14:00:00Z,4458.39990234375,4465.10009765625,4449.7998046875,4454.60009765625,18827,1
2025-12-22T15:00:00Z,4454.7998046875,4471.10009765625,4447.2998046875,4467.2001953125,19018,1
2025-12-22T16:00:00Z,4467.2001953125,4477.7001953125,4463.5,4474.0,15160,0
2025-12-22T17:00:00Z,4473.7998046875,4477.2998046875,4467.0,4473.39990234375,7944,0
2025-12-22T18:00:00Z,4473.60009765625,4473.89990234375,4464.60009765625,4470.60009765625,8518,0
2025-12-22T19:00:00Z,4470.7998046875,4471.39990234375,4464.10009765625,4469.0,4698,1
2025-12-22T20:00:00Z,4468.89990234375,4473.89990234375,4467.0,4472.5,5601,1
2025-12-22T21:00:00Z,4472.5,4484.5,4472.5,4480.60009765625,4757,1
2025-12-22T23:00:00Z,4481.7998046875,4494.2001953125,4479.7998046875,4492.2998046875,0,1
2025-12-23T00:00:00Z,4492.10009765625,4504.7998046875,4490.60009765625,4504.5,6277,1
2025-12-23T01:00:00Z,4504.5,4523.0,4502.2001953125,4519.2001953125,16270,1
2025-12-23T02:00:00Z,4519.5,4530.7998046875,4513.2001953125,4525.5,8308,0
2025-12-23T03:00:00Z,4525.2001953125,4528.60009765625,4515.39990234375,4519.89990234375,6085,0
2025-12-23T04:00:00Z,4519.7998046875,4521.89990234375,4510.7001953125,4514.2001953125,3670,0
2025-12-23T05:00:00Z,4514.5,4518.2998046875,4507.2998046875,4507.39990234375,6094,1
2025-12-23T06:00:00Z,4507.2001953125,4513.89990234375,4502.60009765625,4513.89990234375,6359,1
2025-12-23T07:00:00Z,4513.60009765625,4522.2001953125,4510.39990234375,4519.10009765625,4924,1
2025-12-23T08:00:00Z,4519.10009765625,4524.5,4515.2998046875,4520.7998046875,4691,0
2025-12-23T09:00:00Z,4520.7998046875,4522.0,4510.0,4512.0,5919,1
2025-12-23T10:00:00Z,4511.7998046875,4518.60009765625,4511.0,4516.7001953125,4888,1
2025-12-23T11:00:00Z,4516.7998046875,4526.2998046875,4514.39990234375,4525.7998046875,4870,0
2025-12-23T12:00:00Z,4525.5,4525.7001953125,4515.2998046875,4518.60009765625,5179,0
2025-12-23T13:00:00Z,4518.5,4529.2998046875,4503.7001953125,4510.0,19579,0
2025-12-23T14:00:00Z,4510.2001953125,4510.7998046875,4470.7998046875,4476.7001953125,39357,1
2025-12-23T15:00:00Z,4475.10009765625,4486.5,4457.7001953125,4485.7998046875,31055,1
2025-12-23T16:00:00Z,4485.89990234375,4504.10009765625,4482.5,4501.39990234375,17650,0
2025-12-23T17:00:00Z,4501.60009765625,4507.60009765625,4496.60009765625,4499.89990234375,13799,1
2025-12-23T18:00:00Z,4500.0,4513.10009765625,4500.0,4512.10009765625,11934,1
2025-12-23T19:00:00Z,4512.0,4524.60009765625,4511.7001953125,4519.10009765625,9796,1
2025-12-23T20:00:00Z,4519.2001953125,4526.2001953125,4516.2001953125,4523.7998046875,5818,0
2025-12-23T21:00:00Z,4523.7998046875,4524.89990234375,4512.5,4515.0,2677,1
2025-12-23T23:00:00Z,4516.7001953125,4540.60009765625,4512.2001953125,4533.89990234375,0,1
2025-12-24T00:00:00Z,4534.10009765625,4547.0,4531.2001953125,4539.7001953125,7407,1
2025-12-24T01:00:00Z,4539.5,4555.10009765625,4534.7998046875,4547.10009765625,11033,0
2025-12-24T02:00:00Z,4547.2001953125,4547.7001953125,4505.7001953125,4508.2001953125,11755,1
2025-12-24T03:00:00Z,4509.0,4526.60009765625,4496.5,4521.10009765625,9849,1
2025-12-24T04:00:00Z,4521.2998046875,4528.7001953125,4518.7998046875,4524.89990234375,3079,0
2025-12-24T14:30:00Z,4516.10009765625,4518.2001953125,4487.5,4491.89990234375,16651,0
2025-12-24T15:30:00Z,4491.7998046875,4504.0,4474.2998046875,4484.7998046875,17584,1
2025-12-24T16:30:00Z,4484.60009765625,4504.7001953125,4482.2001953125,4502.7998046875,10252,1
2025-12-24T17:30:00Z,4502.7001953125,4513.39990234375,4501.2998046875,4505.60009765625,9061,1
2025-12-26T05:00:00Z,4538.7998046875,4544.60009765625,4535.7001953125,4540.5,3735,1
2025-12-26T06:00:00Z,4540.2998046875,4549.7998046875,4537.7998046875,4541.5,5250,0
2025-12-26T07:00:00Z,4541.5,4545.60009765625,4536.2998046875,4540.60009765625,2616,1
2025-12-26T08:00:00Z,4540.2998046875,4550.7001953125,4539.0,4549.2998046875,2970,0
2025-12-26T09:00:00Z,4549.2001953125,4551.39990234375,4541.7998046875,4542.5,3048,1
2025-12-26T10:00:00Z,4542.39990234375,4554.0,4541.0,4544.10009765625,4359,0
2025-12-26T11:00:00Z,4544.2998046875,4545.39990234375,4531.2001953125,4538.2001953125,5200,1
2025-12-26T12:00:00Z,4538.0,4544.7001953125,4535.39990234375,4539.0,3166,1
2025-12-26T13:00:00Z,4538.7998046875,4562.7001953125,4533.10009765625,4557.2998046875,11504,0
2025-12-26T14:00:00Z,4557.5,4568.5,4544.0,4552.89990234375,18558,1
2025-12-26T15:00:00Z,4552.89990234375,4581.10009765625,4551.5,4580.10009765625,20035,0
2025-12-26T16:00:00Z,4580.2998046875,4584.0,4564.89990234375,4570.2998046875,15044,0
2025-12-26T17:00:00Z,4570.39990234375,4571.60009765625,4543.39990234375,4552.2001953125,16678,1
2025-12-26T18:00:00Z,4552.10009765625,4563.89990234375,4547.39990234375,4562.5,10673,0
2025-12-26T19:00:00Z,4562.39990234375,4567.60009765625,4551.10009765625,4554.89990234375,6300,1
2025-12-26T20:00:00Z,4554.7998046875,4566.39990234375,4552.5,4560.39990234375,7323,0
2025-12-26T21:00:00Z,4560.60009765625,4565.89990234375,4552.7001953125,4552.7001953125,3246,0
2025-12-28T23:00:00Z,4570.5,4571.7998046875,4549.5,4550.89990234375,9145,0
2025-12-29T00:00:00Z,4551.0,4551.89990234375,4490.2998046875,4516.89990234375,20293,1
2025-12-29T01:00:00Z,4516.89990234375,4538.10009765625,4511.60009765625,4520.5,10998,1
2025-12-29T02:00:00Z,4519.60009765625,4539.7001953125,4519.0,4536.7001953125,5975,1
2025-12-29T03:00:00Z,4536.5,4545.0,4533.7998046875,4541.10009765625,5331,0
2025-12-29T04:00:00Z,4540.7998046875,4542.5,4531.0,4538.60009765625,3749,0
2025-12-29T05:00:00Z,4537.60009765625,4541.39990234375,4526.10009765625,4527.0,4518,0
2025-12-29T06:00:00Z,4528.0,4530.7998046875,4492.10009765625,4496.7001953125,10136,0
2025-12-29T07:00:00Z,4495.7001953125,4501.2001953125,4463.2998046875,4496.10009765625,17495,0
2025-12-29T08:00:00Z,4495.7001953125,4510.5,4472.5,4481.10009765625,13212,1
2025-12-29T09:00:00Z,4481.2001953125,4496.60009765625,4479.5,4493.0,7431,0
2025-12-29T10:00:00Z,4492.39990234375,4496.0,4479.0,4482.89990234375,7494,0
2025-12-29T11:00:00Z,4483.10009765625,4489.7001953125,4454.39990234375,4466.2001953125,12298,1
2025-12-29T12:00:00Z,4466.39990234375,4485.0,4464.60009765625,4484.5,7393,0
2025-12-29T13:00:00Z,4484.2998046875,4488.7001953125,4426.2001953125,4440.89990234375,24262,0
2025-12-29T14:00:00Z,4440.60009765625,4440.60009765625,4375.39990234375,4378.60009765625,45745,0
2025-12-29T15:00:00Z,4378.60009765625,4379.7001953125,4316.0,4343.10009765625,40293,1
2025-12-29T16:00:00Z,4343.0,4365.60009765625,4341.5,4359.7998046875,15760,0
2025-12-29T17:00:00Z,4360.2001953125,4361.2001953125,4332.7998046875,4346.2001953125,13005,1
2025-12-29T18:00:00Z,4346.5,4352.7001953125,4340.2001953125,4349.5,12988,1
2025-12-29T19:00:00Z,4350.0,4355.60009765625,4346.10009765625,4354.2001953125,5905,1
2025-12-29T20:00:00Z,4354.39990234375,4362.5,4344.2998046875,4354.2998046875,7505,0
2025-12-29T21:00:00Z,4354.0,4358.0,4345.7001953125,4350.2001953125,3090,1
2025-12-29T23:00:00Z,4350.2998046875,4363.2001953125,4338.7998046875,4361.2001953125,0,0
2025-12-30T00:00:00Z,4361.10009765625,4366.0,4349.7998046875,4354.7001953125,4785,1
2025-12-30T01:00:00Z,4354.7001953125,4374.7001953125,4339.0,4374.7001953125,8617,1
2025-12-30T02:00:00Z,4374.7001953125,4378.39990234375,4362.7001953125,4376.2998046875,7049,0
2025-12-30T03:00:00Z,4376.2001953125,4383.0,4370.5,4373.7998046875,6899,1
2025-12-30T04:00:00Z,4373.7998046875,4384.0,4371.7001953125,4377.60009765625,3352,1
2025-12-30T05:00:00Z,4378.2998046875,4394.7001953125,4373.39990234375,4392.0,6040,0
2025-12-30T06:00:00Z,4392.2001953125,4392.7001953125,4374.7998046875,4379.7001953125,4730,1
2025-12-30T07:00:00Z,4379.60009765625,4398.5,4374.0,4388.2998046875,6726,0
2025-12-30T08:00:00Z,4388.60009765625,4390.39990234375,4366.60009765625,4380.7998046875,7577,1
2025-12-30T09:00:00Z,4381.0,4392.7998046875,4379.7998046875,4387.60009765625,5416,1
2025-12-30T10:00:00Z,4387.39990234375,4407.5,4383.39990234375,4400.5,6651,0
2025-12-30T11:00:00Z,4400.7998046875,4406.0,4396.7001953125,4399.60009765625,3816,1
2025-12-30T12:00:00Z,4399.7998046875,4418.7998046875,4398.7001953125,4417.0,8154,0
2025-12-30T13:00:00Z,4417.60009765625,4420.5,4391.2001953125,4403.7001953125,15383,0
2025-12-30T14:00:00Z,4403.60009765625,4407.7001953125,4370.5,4381.39990234375,19701,1
2025-12-30T15:00:00Z,4381.2998046875,4394.2001953125,4375.39990234375,4381.89990234375,15063,1
2025-12-30T16:00:00Z,4381.7001953125,4396.10009765625,4371.39990234375,4393.5,10725,0
2025-12-30T17:00:00Z,4393.60009765625,4397.7998046875,4379.60009765625,4385.5,9272,0
2025-12-30T18:00:00Z,4385.5,4394.10009765625,4378.0,4380.2001953125,9962,0
2025-12-30T19:00:00Z,4380.10009765625,4383.5,4352.39990234375,4364.0,8170,0
2025-12-30T20:00:00Z,4364.0,4370.60009765625,4353.0,4357.5,8301,0
2025-12-30T21:00:00Z,4358.0,4366.10009765625,4349.2001953125,4352.2998046875,4573,0
2025-12-30T23:00:00Z,4353.0,4358.89990234375,4338.10009765625,4350.89990234375,0,1
2025-12-31T00:00:00Z,4351.2998046875,4358.7001953125,4344.7001953125,4354.89990234375,4999,1
2025-12-31T01:00:00Z,4354.60009765625,4384.89990234375,4348.7001953125,4378.10009765625,8467,0
2025-12-31T02:00:00Z,4378.10009765625,4383.5,4357.60009765625,4360.5,7052,0
2025-12-31T03:00:00Z,4361.7998046875,4371.7001953125,4352.5,4360.39990234375,6856,0
2025-12-31T04:00:00Z,4360.7998046875,4363.5,4342.89990234375,4344.60009765625,3859,0
2025-12-31T05:00:00Z,4345.10009765625,4354.2998046875,4284.2998046875,4296.5,16264,1
2025-12-31T06:00:00Z,4297.0,4341.2001953125,4285.0,4339.0,11737,1
2025-12-31T07:00:00Z,4339.2998046875,4346.2998046875,4334.2001953125,4342.7001953125,5911,0
2025-12-31T08:00:00Z,4343.0,4344.60009765625,4315.5,4319.39990234375,5932,1
2025-12-31T09:00:00Z,4319.2998046875,4349.0,4319.0,4338.60009765625,6495,0
2025-12-31T10:00:00Z,4338.7001953125,4344.0,4315.7001953125,4318.7998046875,5705,1
2025-12-31T11:00:00Z,4318.89990234375,4329.39990234375,4316.39990234375,4323.7998046875,4169,1
2025-12-31T12:00:00Z,4323.89990234375,4331.2001953125,4315.0,4326.10009765625,3822,1
2025-12-31T13:00:00Z,4326.60009765625,4361.5,4320.2001953125,4358.7001953125,8629,1
2025-12-31T14:00:00Z,4358.60009765625,4367.7998046875,4346.2001953125,4360.10009765625,13435,0
2025-12-31T15:00:00Z,4360.5,4360.5,4340.2998046875,4350.89990234375,9033,0
2025-12-31T16:00:00Z,4351.10009765625,4353.39990234375,4330.7998046875,4336.7998046875,7246,0
2025-12-31T17:00:00Z,4337.10009765625,4343.2998046875,4331.5,4335.7001953125,5064,0
2025-12-31T18:00:00Z,4335.39990234375,4345.7001953125,4329.7001953125,4333.5,8709,0
2025-12-31T19:00:00Z,4333.7001953125,4337.0,4320.39990234375,4323.89990234375,3949,1
2025-12-31T20:00:00Z,4324.2001953125,4338.10009765625,4316.7998046875,4326.0,5743,1
2025-12-31T21:00:00Z,4326.89990234375,4333.2001953125,4320.7001953125,4332.10009765625,1696,1
2026-01-02T05:00:00Z,4386.0,4395.0,4383.5,4394.10009765625,3281,0
2026-01-02T06:00:00Z,4393.5,4394.0,4386.10009765625,4387.60009765625,3086,1
2026-01-02T07:00:00Z,4387.60009765625,4395.5,4384.2001953125,4394.7001953125,4400,1
2026-01-02T08:00:00Z,4394.60009765625,4409.5,4392.60009765625,4399.2001953125,6746,0
2026-01-02T09:00:00Z,4398.89990234375,4404.0,4395.60009765625,4397.5,3669,1
2026-01-02T10:00:00Z,4397.60009765625,4410.7998046875,4396.7001953125,4408.7001953125,4548,0
2026-01-02T11:00:00Z,4408.39990234375,4411.7998046875,4403.0,4405.5,3373,1
2026-01-02T12:00:00Z,4405.2001953125,4410.7001953125,4397.39990234375,4407.0,3861,0
2026-01-02T13:00:00Z,4407.0,4414.7998046875,4373.60009765625,4377.60009765625,15740,0
2026-01-02T14:00:00Z,4377.7998046875,4385.7998046875,4359.2001953125,4364.7001953125,15685,0
2026-01-02T15:00:00Z,4364.7001953125,4368.7001953125,4341.39990234375,4346.5,18053,0
2026-01-02T16:00:00Z,4346.7001953125,4348.60009765625,4325.2998046875,4337.5,14664,0
2026-01-02T17:00:00Z,4337.10009765625,4344.5,4332.89990234375,4332.89990234375,7096,0
2026-01-02T18:00:00Z,4333.0,4334.10009765625,4319.7001953125,4325.2998046875,11113,1
2026-01-02T19:00:00Z,4325.5,4336.2001953125,4325.5,4328.10009765625,5850,1
2026-01-02T20:00:00Z,4328.2998046875,4341.39990234375,4327.39990234375,4341.2998046875,4460,0
2026-01-02T21:00:00Z,4341.39990234375,4342.7001953125,4329.60009765625,4329.60009765625,1786,1
2026-01-04T23:00:00Z,4368.7998046875,4385.39990234375,4363.2998046875,4381.39990234375,8207,1
2026-01-05T00:00:00Z,4381.89990234375,4406.39990234375,4379.2998046875,4404.5,8865,1
2026-01-05T01:00:00Z,4404.60009765625,4430.7001953125,4400.39990234375,4411.10009765625,14897,1
2026-01-05T02:00:00Z,4411.39990234375,4418.7998046875,4397.10009765625,4415.0,6408,0
2026-01-05T03:00:00Z,4414.7998046875,4423.2001953125,4408.5,4408.7998046875,4021,1
2026-01-05T04:00:00Z,4408.60009765625,4417.7998046875,4406.10009765625,4415.10009765625,2929,1
2026-01-05T05:00:00Z,4413.39990234375,4423.60009765625,4410.0,4421.39990234375,3965,1
2026-01-05T06:00:00Z,4421.10009765625,4436.10009765625,4420.2998046875,4429.7001953125,10166,1
2026-01-05T07:00:00Z,4429.89990234375,4434.89990234375,4426.2998046875,4431.2001953125,6504,1
2026-01-05T08:00:00Z,4431.39990234375,4444.0,4429.2001953125,4439.89990234375,7270,1
2026-01-05T09:00:00Z,4439.7998046875,4449.10009765625,4436.7998046875,4445.89990234375,7760,1
2026-01-05T10:00:00Z,4446.0,4451.7001953125,4441.60009765625,4447.39990234375,6568,0
2026-01-05T11:00:00Z,4447.7001953125,4448.7998046875,4422.2001953125,4430.7001953125,8518,0
2026-01-05T12:00:00Z,4430.5,4433.0,4416.7001953125,4421.39990234375,6058,1
2026-01-05T13:00:00Z,4421.5,4430.60009765625,4407.0,4428.7998046875,16051,1
2026-01-05T14:00:00Z,4429.0,4454.2998046875,4428.2998046875,4447.7998046875,20601,1
